LepuyCeWcw,No,No,No,,,,
LawAC9vh8q,No,No,No,,,,
LZq3crn3Bv,No,No,No,,,,
LUDljw5VVD,No,No,No,,,,
LRRThBBiov,No,No,No,,,,
LQqlapYGeR,No,No,No,,,,
LPtO1evrGa,No,No,No,,,,
LNKGWaRtlE,No,No,No,,,,
LGX5hFWPK2,No,No,No,No,,,
LDAgFeA55o,No,No,No,No,,,
LCEbV5nsb8,No,No,No,,,,
L8W6RyMRmL,No,No,No,No,,,
L8Cxea5krb,No,No,No,No,,,
L7ZBpZZ8Va,No,No,No,No,,,
L7YoWxQq5t,No,No,No,,,,
L7IW2foTq4,No,No,No,,,,
L4yVLb6cLu,No,No,No,,,,
L0u9Dkito7,No,No,No,,,,
L0SEfyrLsW,No,No,No,No,No,,
KxGI7hLxAo,No,No,No,,,,
KkR8wahYQN,No,No,No,No,,,
KkHY1WGDII,No,No,No,No,,,
Kjs0mpGJwb,No,No,No,,,,
KivNpBsfAS,No,No,No,,,,
KgcuY2KIkf,No,No,No,,,,
KfJffhdWO1,No,No,No,,,,
KUSzNKRI2g,No,No,No,,,,
KTFxOnrbvu,No,No,No,,,,
KSjnVt9awC,No,No,No,No,,,
KRQADH68fG,No,Yes,No,,,,
KOxEqQzvOZ,No,No,No,,,,
KNFG5KLXD3,No,No,No,,,,
KIysY1fMCJ,No,No,No,No,,,
KHfQKygNSc,No,No,No,,,,
KFieG8rclT,No,No,No,No,,,
KEH6Cqjdw2,No,No,No,,,,
KE9MKZOOca,No,No,No,No,,,
KE5QunlXcr,No,No,No,,,,
KCe98ynJl3,No,No,No,,,,
K8ixbJPkMQ,No,No,No,,,,
K7p2SnqFoN,No,No,No,No,No,No,No
K6KcA4ODql,No,No,No,,,,
K5o8oDa0Z0,No,No,No,,,,
K5DBkivtyO,No,No,No,,,,
K35sqjeg5J,No,No,No,,,,
K2CrJIcFqg,No,No,No,,,,
K1ih2El1IO,No,No,No,,,,
JyvycLG00G,No,No,Yes,,,,
JwbEwhL3VP,No,No,No,,,,
Js80TDwMfY,No,No,No,,,,
JrlSX4nHTv,No,No,No,,,,
JotVdrvFtJ,No,No,No,,,,
Jo9P7hrDdy,No,No,No,,,,
JnJsaXfVte,No,No,No,,,,
Jk6LA0NGOU,No,No,No,,,,
JiUTJJrkL4,No,No,No,,,,
JhzzvJnL9t,No,Yes,No,,,,
JhC3lwWDhZ,No,No,No,,,,
Jc0sVyM0JP,No,No,No,,,,
JaP8ZnOxmi,No,No,No,,,,
JWMIm1EyaE,No,No,No,,,,
JW3UKn4bmG,No,No,No,,,,
JRHhpw77q3,No,No,No,No,No,,
JPUx2nVgWa,No,No,No,,,,
JNd6XPdaXj,No,No,No,,,,
JMbJeMTFos,No,No,No,,,,
JMSkoIYFSn,No,No,No,,,,
JKmsjKJ0Q8,No,No,No,,,,
JIrP8CIvx6,No,No,No,,,,
JI5lhPHVbK,No,No,No,No,,,
JHd4FSJSC5,No,No,No,,,,
JC7uPaMwpW,No,No,No,,,,
J9vgDEDjAw,No,No,No,No,,,
J9Vx7eTuWb,No,No,No,,,,
J8iaZda5aG,No,No,No,,,,
J6uWPjukdR,No,No,No,,,,
J6pq6AcmbE,No,No,No,No,,,
J5FFUHZjNx,No,No,No,,,,
J2l0R8N3ks,No,No,No,No,,,
IwI7Wpkzm7,No,No,No,,,,
IvwcvJHLpc,No,No,No,,,,
Itnbse9MMW,No,No,No,,,,
IsDxBXUEd8,No,No,No,,,,
IqEy2fbpt5,No,No,No,,,,
IpzCUvade7,No,No,No,No,,,
Ipo264MKyt,No,No,No,,,,
IpJ5rAFLv7,No,No,No,,,,
InhYJzIuBi,No,No,No,,,,
In4L79U5n7,No,No,No,No,,,
IlgpELdUeK,No,No,No,,,,
IksoHnq4rC,No,No,No,,,,
Ihgea6IIWo,No,No,No,No,No,,
IhHB1l1mwp,No,No,No,,,,
IgPf3oLp6B,No,No,Yes,,,,
Ie040B4nFm,No,No,No,,,,
IdXpzsTWRs,No,No,No,No,,,
IdSrFSqhHl,No,No,No,,,,
IadylMsom5,No,No,No,,,,
IaBBd8Fod8,No,No,No,,,,
IZzZnp7IUs,No,No,No,,,,
IZjyMygbw4,No,No,No,,,,
IXuCeFnnxU,No,No,No,,,,
IUKw6SyCxv,No,No,No,No,,,
IT2bT8UigY,No,No,No,,,,
IRUGqnZQwt,No,No,No,,,,
IPPURnxK2S,No,No,No,,,,
ILxXKWHkIB,No,No,No,,,,
ILQnct9H4H,No,No,No,,,,
IKz1dWj0I5,No,No,No,,,,
IIfdKVyeVh,No,No,No,,,,
IFNbElsnCi,No,No,No,,,,
IEH9YsR5Ty,No,No,No,,,,
I9DVeu8XKa,No,No,No,,,,
I8VTNsq5eB,No,No,No,No,No,,
I5hTganf3z,No,Yes,No,No,,,
I5NWLjXbQl,No,No,No,,,,
I5BnQIgQIM,No,No,No,,,,
I4BFSevtRv,No,No,No,,,,
I13VHLJjLO,No,No,No,,,,
HzecOxOGAS,No,No,No,,,,
HvYxdKPqYt,No,No,No,,,,
HtQvhCRTxo,No,No,No,,,,
HtNQXg979A,Yes,No,No,,,,
HsvZUde6wT,No,No,No,,,,
HsGirsKN5l,No,No,No,No,,,
Hkj3WyR1JB,No,No,No,No,,,
HkXbOUaL4W,No,No,No,No,,,
HjBDSop3ME,No,No,No,,,,
HickNiCqk9,No,No,No,,,,
HhoG04UD3E,No,No,No,,,,
HewtRLig9V,No,No,No,,,,
Hbqsmv4jqY,No,No,No,,,,
HaSS8a3Oe7,No,No,No,,,,
HYxJoAWLgT,Yes,No,No,,,,
HUzbEPMd6v,No,No,No,,,,
HS5BWSqK5I,No,No,No,,,,
HR90GXVHUn,No,No,No,,,,
HQfzPDZJAL,No,No,No,,,,
HNfwD7QOaq,No,No,No,,,,
HMVNu8oKAK,No,No,No,,,,
HKMvR1UaWH,No,No,Yes,,,,
HJTbcidL5a,No,No,No,,,,
HIPPG2SH3u,No,No,No,,,,
HIBDxkl5n4,No,No,No,,,,
HGLvAAKNKx,No,No,No,,,,
HFbtrmefx7,No,No,No,,,,
H5vtCpKisA,No,No,No,,,,
H0SoE2ch5l,No,No,No,,,,
Gzuzpl4Jje,No,No,No,No,,,
Grj9GJUcuZ,No,No,No,,,,
GprvtTwOxy,No,No,No,,,,
Gp8EmdJLUj,No,No,No,No,,,
GnEGvlOcwr,No,No,No,,,,
GgriuyaTZU,No,No,No,,,,
GeFFYOCkvS,No,No,No,,,,
GbApUL7sDL,No,No,No,,,,
GWOCiRkjCF,No,No,No,,,,
GTqt0X2Swn,No,No,No,,,,
GSnAO2qUHy,No,No,No,,,,
GSNoZKqHgO,No,No,No,,,,
GQ1rtVVIy2,No,No,No,No,,,
GOBxWdRpfz,No,No,No,,,,
GLA4ablO3M,No,No,No,,,,
GFgPmhLVhC,No,No,No,,,,
GEZW6VqQNg,No,No,No,,,,
GDPMVALXqv,No,No,No,,,,
G7IbRKrAOE,No,No,No,,,,
G6gj7Dydc5,No,No,No,,,,
G6E3uzABf1,No,No,No,,,,
G3IjhUERrD,No,No,No,,,,
G13P9iWzKc,No,No,No,No,,,
G12y1Pz3vJ,No,No,No,,,,
G0ZGGpSj7i,No,No,No,,,,
Fqv0rgvkol,No,No,No,,,,
Fm0Brp3cTS,No,No,No,,,,
Fj07R03qkz,No,No,No,,,,
FghDWBBsIm,No,No,No,,,,
FgEM735i5M,No,No,No,,,,
Faxkz2V56o,No,No,No,,,,
FXObwPWgUc,No,No,No,,,,
FTiXh63BVO,No,No,No,,,,
FS1a4CDZsP,No,No,No,No,,,
FRRlmKxuf2,No,No,No,,,,
FMwflM9yVJ,No,No,No,,,,
FMWVtVct0V,No,No,No,No,,,
FLSQjYmzIp,No,No,No,,,,
FKNtgr0qQy,No,No,No,,,,
FGBWDf7Z19,No,No,No,,,,
FGBEoz9WzI,No,No,No,,,,
FAimEpR9Fh,No,No,No,,,,
FAiFBfFTGZ,No,No,No,,,,
F4qNZtkk3V,No,No,No,,,,
F1G7y94K02,No,No,No,,,,
ExpskenHdP,No,No,No,,,,
Exh156fVSS,No,No,No,,,,
EwNVh5fuRF,No,No,No,,,,
EvVWHQ5l6X,No,No,No,,,,
EuMmDTVFjL,No,No,No,,,,
EtNebdSBpe,No,No,No,,,,
EtC8wfjSw4,No,No,No,,,,
EpJ7qqR0ad,No,No,No,No,,,
EpBNf4Arod,No,No,No,,,,
EnUgSeghBl,No,No,No,,,,
EkftL7NgtW,No,No,No,,,,
Ek87791lcO,No,No,No,,,,
Eib6OOeVJI,No,No,No,,,,
EhPYwBBFYb,No,No,No,,,,
EY9k2x5qWB,No,No,No,,,,
EVfHUvhRra,No,No,No,,,,
EV5dNDiC7I,No,No,No,,,,
ETNa4Wb65J,No,No,No,No,,,
ESyts8YSub,No,No,No,No,,,
ESgkAKGUJP,No,No,No,,,,
ESGY2Ftbfg,No,No,No,,,,
EJ4N7PX6dm,Yes,No,No,No,,,
EG7gjHZ8cm,No,No,No,No,,,
EFML9BJcIH,No,No,No,,,,
EDuKP7DqCk,No,No,No,No,,,
E9dH0BP5VW,No,No,No,No,,,
E5r96sfKO0,No,No,No,,,,
E4ebDehO3O,No,No,No,,,,
DzCc4mpH1m,No,No,No,,,,
Dy2mbQIdMz,No,No,No,,,,
DxYDP3B31K,No,No,No,,,,
Dqg9SLOXZu,No,No,No,No,,,
Dq023aV4Ih,No,No,No,,,,
DpNUrB6SeZ,No,No,No,,,,
DmrIEHJxN5,No,No,No,,,,
DlQeSfGYfS,No,No,No,,,,
Dl3YgoOh2c,No,No,No,,,,
DjwSceRw7B,No,No,No,No,,,
Dil6z5sZkD,No,No,No,No,,,
DgNnVebNPy,No,No,No,,,,
DgB01RzOqo,No,No,No,,,,
DVDGNFn1Jm,No,No,No,,,,
DTyMi3ReQU,No,No,No,No,,,
DTELCDufzE,No,No,No,,,,
DSmHC8bi3j,No,No,No,,,,
DRpZjTJKZh,No,No,No,,,,
DQVGhBdAPG,No,No,Yes,,,,
DQ9WeXpgJt,No,No,No,No,,,
DPhTTeoyjC,No,No,No,,,,
DOlbbJhJ1A,No,No,No,,,,
DDvcWpZNgl,No,No,No,,,,
D9oq45WsKq,No,No,No,,,,
D97Zfgv4em,No,No,No,,,,
D7omx8QyFP,No,No,No,,,,
D70lPh24o6,No,No,No,,,,
D4CoZQY1nt,No,No,No,,,,
D4Cb4gAWro,No,No,No,,,,
D1kF1Eq7Mv,No,No,No,,,,
D0gAwtclWk,No,No,No,,,,
D0Mp7ILZME,No,No,No,,,,
CyDf6Q619o,No,No,No,,,,
Cx5vVkpsOY,No,No,No,,,,
CuI1xfhxaJ,No,No,No,,,,
Cu4Jn4Xt22,No,No,No,,,,
CsCRTvEZg1,No,No,No,,,,
Coh1A4iSsl,No,No,No,,,,
CoEuk8SNI1,No,No,No,,,,
CnLpDkgnCn,No,No,No,,,,
Cn3HNSzh14,No,No,No,No,,,
CluDBdRhUp,No,No,No,,,,
CkvfJdb7mw,No,Yes,No,,,,
Ck3JPqoEeE,No,No,No,,,,
CihCvXPiEG,No,No,No,,,,
Cib0JSAVwW,No,No,No,,,,
CgAfbI4kGS,No,No,No,No,,,
CfJiBuysQQ,No,No,No,No,,,
CdcdyN4cvL,No,No,No,,,,
Cc5yhA1PrC,Yes,No,No,,,,
CblASBV3d4,Yes,No,No,,,,
CQgmBmRBMb,No,No,No,,,,
CPBEn5mGle,No,No,No,,,,
CP1PLnFzbr,No,No,No,No,,,
CO40wNIY5i,No,No,No,,,,
CMm4w1A4Yd,No,No,No,No,,,
CLq5tqZ5SK,No,No,No,No,,,
CLVOAHdybT,No,No,No,,,,
CK9mApdZFW,No,No,No,No,,,
CHffPbQXjX,No,No,No,,,,
CEPkRTOlut,No,Yes,No,,,,
C68cYdgLUs,No,No,No,,,,
BxY99WBKSV,No,No,No,,,,
BscCXmZopv,No,No,No,No,No,,
BrqDTTga8J,No,No,No,,,,
BpsWrnfIIn,No,No,No,,,,
BpibUh0aB3,No,No,No,,,,
Bou2YHsRvG,No,No,No,,,,
BoKg2pcF0H,No,No,No,,,,
Beho3ly3qx,No,No,No,,,,
BdpoEj33DZ,No,No,No,No,,,
BcYvkVgkZy,No,No,No,,,,
BacLV3QUi8,No,No,No,,,,
BYxHeGsiay,No,No,No,No,,,
BYkD1gjbxm,No,No,No,,,,
BViIHjzvoY,No,No,No,,,,
BSApuhuM87,No,No,No,,,,
BNcTB8RZfG,No,No,No,No,No,No,
BMIjPXooNq,No,No,No,No,,,
BKchhwhNh3,No,No,No,,,,
BGsssE3E4i,No,No,No,No,,,
BFbdO9GwTZ,No,No,No,,,,
BEFiYM5Vtx,No,No,No,,,,
BB1qrcPgRu,No,No,No,,,,
BAA4209PGJ,No,No,No,,,,
B8mdHlqNfw,No,No,No,,,,
B8Hz9HqnFm,No,No,No,No,,,
B6Gdg7u04y,No,No,No,,,,
B6BXB4g8eQ,No,No,No,,,,
B3rTZovgaA,No,No,No,No,,,
B3SjWgXHzM,No,No,No,,,,
B3Muf1R1UD,No,No,No,,,,
B14ohp9mPU,No,No,No,,,,
B01gPP5YCh,No,No,No,,,,
AxPGO36LfE,No,No,No,,,,
AtjErbRsg2,No,No,No,No,,,
Ariw9I14zZ,No,No,No,,,,
ArSMQ3dCUx,No,No,No,,,,
AptTXihnhH,No,No,No,,,,
AoGdaivPEh,No,No,No,,,,
AlEeMxkgsi,No,No,No,,,,
Akk5ep2gQx,No,No,No,,,,
AjGXZIgvIb,No,No,No,,,,
Ai0oBKlJP2,No,No,No,,,,
AgsLcJ9KaX,No,No,No,No,,,
AfnJBOXfAU,No,No,No,,,,
AfEowGM3qG,Yes,No,No,,,,
AbXA40kggY,No,No,No,,,,
AajIIYMm0d,No,No,No,,,,
AZfRWT1dOa,No,No,No,,,,
AZ8sFZtLHD,No,No,No,,,,
AYOfbWMRSd,No,Yes,No,,,,
AXY8GJzm2K,No,No,No,,,,
AU2Oq0z4xA,No,No,No,,,,
ARtBIBAmNR,No,Yes,No,No,,,
AQiuwWLvim,No,No,No,,,,
AJDSZ2YVI6,No,No,No,,,,
AGVANImv7S,No,No,No,No,,,
AEkFAAprvF,No,No,No,No,,,
ADsEdyI32n,No,No,No,,,,
ADHMUuN7CE,No,No,No,,,,
AD0o090nDJ,No,No,No,,,,
ACogU4OVFK,No,No,No,No,,,
AAuVIl8Aeo,No,No,No,,,,
AAnYBhWKRv,No,No,No,,,,
AAYXFyvNbr,No,No,No,No,,,
A6FGmwsH7x,No,No,No,,,,
A68W11vA8o,No,No,No,,,,
A2oBdekFgv,No,No,No,,,,
A0xVOahTiw,No,No,No,No,,,
9zZWPEo8et,No,No,No,,,,
9z2yznFVw5,No,No,No,,,,
9s7QooDInQ,No,No,No,,,,
9rWqOgvGpc,No,No,No,,,,
9r8WwpJv7M,No,No,No,,,,
9qydIw5ux1,No,No,No,,,,
9edEJfhOFL,No,No,No,,,,
9cALtYoAEy,No,No,No,No,,,
9V0M45lJAs,No,No,No,,,,
9S0MFwEkc3,No,No,No,,,,
9RugvdmIBa,No,No,No,,,,
9RFBVLwiOn,No,No,No,,,,
9OPtgQlxVD,No,No,No,,,,
9NGR4GdLII,No,No,No,,,,
9LPJK81xy1,No,No,No,,,,
9K1urVN7ti,No,No,No,,,,
9HjxuDwTNG,No,No,No,,,,
9HbJGoe4a8,No,No,No,,,,
9GxP2Kw8IC,No,No,No,,,,
9F6h0oIYsP,No,No,No,,,,
9EYaUfyRYk,No,No,Yes,,,,
9EYS2EEqFq,No,No,No,,,,
9BuTdxSfIO,No,No,No,,,,
9Ax0pyaLgh,No,No,No,,,,
99msyVXHEq,No,No,No,No,,,
8zQ77tPTMR,No,No,No,No,,,
8xyd9i1XLb,Yes,No,No,,,,
8uSB79mZks,No,No,No,,,,
8oy8hUeem9,No,No,No,,,,
8mJujVetQv,No,No,No,,,,
8l2m7jctGv,No,No,No,,,,
8iB0FJmOfV,No,No,No,,,,
8gYRHspcxK,No,No,No,,,,
8e9aFrksRq,No,No,No,,,,
8cRL5fPwUI,No,No,No,No,,,
8Y9G7579DP,No,No,No,,,,
8WXwPUBFEb,No,No,No,,,,
8VK9XXgFHp,No,No,No,,,,
8UWPQboDq9,No,No,No,,,,
8Rif7M7Z6A,No,No,No,,,,
8POQ904HEc,No,No,No,,,,
8PNFSDJ3md,No,No,No,,,,
8NFU2kLql3,No,No,No,,,,
8NA76tz7Jj,No,No,No,,,,
8LSuy5nNmz,No,No,No,,,,
8L5SA7ENI4,No,No,No,,,,
8IrFLWRvuW,No,No,No,,,,
8FgdMHbW27,No,No,No,,,,
8FXeFY5487,No,No,No,No,,,
8ElstW3DUT,No,No,No,,,,
8DKrruapZ5,No,No,No,,,,
8CQ0DUuSAK,No,No,No,,,,
8B9mL26NDT,No,No,No,,,,
8AKBcTXEd3,No,No,No,,,,
8851TT2R0l,No,No,No,,,,
87WEkTIVSh,No,Yes,No,,,,
8752c2KVwd,No,No,No,,,,
855dPxyaex,No,No,No,,,,
83m634EuTW,No,No,No,,,,
80ZDEuEJVC,No,No,No,,,,
7wJhlDMNH7,No,No,No,,,,
7vR0fWRwTX,No,No,No,No,,,
7umLwqBbvw,No,No,No,,,,
7s8KOmvdJc,No,No,No,,,,
7rjkSqMJ5n,No,Yes,No,,,,
7qCuicCunf,No,No,No,No,No,,
7okuG5JhaM,No,No,No,,,,
7jYZd05yjJ,No,No,No,,,,
7hSVLwNbWT,No,No,No,No,,,
7gIhLGqyph,No,No,No,,,,
7fdIbXjRSp,No,No,No,,,,
7cXoueVCoL,No,No,Yes,,,,
7Z1F0h7gWq,No,No,No,,,,
7YluNq3HQQ,No,No,No,,,,
7UvOkmrB8V,No,No,No,,,,
7UVOFuNk27,No,No,Yes,,,,
7TKKvwyQef,No,No,No,,,,
7SaXczaBpG,No,No,No,No,,,
7RzRbVXWPN,No,No,No,,,,
7QSvLXXHQt,No,No,No,,,,
7QSa2w5Wai,No,No,No,No,,,
7O9bTjLgTQ,No,No,No,,,,
7MmYaN93lb,No,No,No,,,,
7LBhEJ1DII,No,No,No,,,,
7Jis2yiiEZ,No,No,No,,,,
7IcVI11lkO,No,No,No,,,,
7IB8gZRptd,No,No,No,,,,
7H45HfXsJb,No,No,Yes,,,,
7Gy8FXaTv6,No,No,No,,,,
7GxY4WVBzc,No,No,No,,,,
7FaWK7HpKK,No,No,No,No,,,
7FXgefa9lU,No,No,No,,,,
7F5w5AQrv7,No,No,No,,,,
7DueCuvmgM,No,No,No,,,,
7D4TPisEBk,No,No,No,,,,
7CTp2gwqin,No,No,No,No,,,
77h6pSkw4N,No,No,No,,,,
73kjtIZ4pt,No,No,No,,,,
71Lz8HW3NE,No,No,No,,,,
6zSuMMtUjO,No,No,No,No,,,
6wj8Xczqkn,No,No,No,,,,
6tW1WEHIJe,No,No,No,,,,
6srsYdjLnV,No,No,No,No,,,
6pPCKWzYw4,No,No,Yes,,,,
6ne78DBkxl,No,No,No,,,,
6nLdWdTeos,No,No,No,,,,
6muz29kMQu,No,No,No,,,,
6mZIF4OxSq,No,No,No,,,,
6mPs06irie,No,No,No,,,,
6lXuQBMsyM,No,No,No,,,,
6jik3wCbTr,No,No,No,,,,
6j7JZnEzf4,No,No,No,,,,
6i98agKoZ1,No,No,No,,,,
6eBgIRnlGA,No,No,No,,,,
6dyvFZLRX8,No,No,No,,,,
6c2s6HddQ4,No,No,No,,,,
6YQ1uh9IGG,No,No,No,,,,
6WcsVlZE5I,No,No,No,,,,
6UklbMESHZ,No,No,No,No,,,
6RuXWFEQzg,No,No,No,,,,
6RQTvSLbgi,No,No,No,,,,
6P32h3LTC1,No,No,No,,,,
6LkytBaTy9,No,No,No,,,,
6KyZrSp8y3,No,No,No,,,,
6Jqa4YmUMf,No,No,No,,,,
6DMhUhx5oy,No,No,No,,,,
6DKS4tb387,No,No,No,No,,,
68A4GE4nqf,No,No,No,,,,
65teZsn7HR,No,No,No,,,,
63UKbaiyAe,No,No,No,,,,
5x5Vxclc1K,No,No,No,No,,,
5vOHRbLNE7,No,No,No,No,,,
5uZQ6spv9u,No,No,No,,,,
5sGLPiG1vE,No,No,No,,,,
5o4a4OjhQW,No,No,No,,,,
5nHLFcj7Y9,No,No,No,,,,
5kV1ZwKMeQ,No,No,No,,,,
5jc17fMzqf,No,No,No,,,,
5ZHznxXCIb,No,No,No,,,,
5UW6Mivj9M,No,No,No,,,,
5TEfD2GBUc,No,No,No,No,,,
5QNpjtdjD8,No,No,No,,,,
5PvFFNRTbp,No,No,No,,,,
5Ob6DsDv2V,No,No,No,,,,
5NMl0TYLey,No,No,No,,,,
5K2fiOlcGG,No,No,No,No,,,
5IFMe8TuSy,No,No,No,,,,
5EHI2FGf1D,No,No,No,,,,
5DUhBxRqKR,No,No,No,No,,,
5BWvVIa5Uz,No,No,No,,,,
5Az3d5TkMJ,No,No,No,,,,
59gI2XQPmH,No,No,No,,,,
58jpJdPgKi,No,No,No,No,No,,
57yfvVESPE,No,No,No,,,,
56UYArtXyA,No,No,No,,,,
54WhV6RTzi,No,No,No,,,,
51gbtl2VxL,No,No,No,No,No,,
51BB1xOWq1,No,No,No,No,,,
50rXrJNqHQ,No,No,No,,,,
4wAKqlfV5t,No,No,No,No,,,
4uylA0mUkk,No,No,No,No,,,
4toYWE7g6U,No,No,No,,,,
4to6zjnEQV,No,No,No,,,,
4sgXjFtnqg,No,No,No,,,,
4nQN6Z6OY3,No,No,No,,,,
4kuLaebvKx,No,No,No,,,,
4k5BcBYKAS,No,No,No,No,,,
4dJMzjIR2k,No,No,No,,,,
4akD4Z2BBg,No,No,No,No,,,
4aBxFtqRNa,No,No,No,,,,
4WrqZlEK3K,No,Yes,No,,,,
4PPT1An0kY,No,No,No,,,,
4MjZNeTCqZ,No,No,No,,,,
4M4U3uC3Iy,No,No,No,,,,
4KRiWsfOwn,No,No,No,,,,
4JpybEffzH,Yes,No,No,,,,
4Jnjap7NSx,No,No,No,,,,
4IubiozIFH,No,No,No,,,,
4GmujJSuq0,No,No,No,,,,
4Ggw1DsgRQ,No,No,No,,,,
4FDx4KMZnu,No,No,No,,,,
4EXbwN9Ezw,No,No,No,,,,
4AiERjB5JD,No,No,No,,,,
4AcHxGE6M4,No,No,No,,,,
49HfhYU9S6,No,No,No,,,,
46WcPRhRwG,No,No,No,,,,
45uZxlMLol,No,No,No,,,,
43SOcneD8W,No,No,No,No,,,
42LIoV0C1h,No,No,No,,,,
42Cc5s71zl,No,No,No,No,,,
4272bEn4Q0,No,No,No,,,,
41vXNjZbIn,No,No,No,No,,,
40NCUv4I2R,No,No,No,,,,
3ymHqvobHJ,No,No,No,,,,
3u3kXSeVvR,No,No,No,,,,
3qG4r6FGWD,No,No,No,No,,,
3qF5MqUl3Y,No,No,No,,,,
3pvdo2yHXq,No,No,No,No,,,
3l9zUuFo9m,No,No,No,,,,
3k5GFJEGem,No,No,No,,,,
3gdG9upo7e,No,No,No,,,,
3e8rcsIO7H,No,No,No,,,,
3dNeNpmyiO,No,No,No,,,,
3aF1Rv3dHG,No,No,No,Yes,,,
3XDDWCu8CF,No,No,No,,,,
3Uu4rZ6hLI,No,No,No,,,,
3RTpKMVg0P,No,No,No,,,,
3RS2T9EPjI,No,No,No,,,,
3QzTzulZwY,No,No,No,,,,
3QibSyz6Qt,No,No,No,No,,,
3Q6LON8y2I,No,No,No,,,,
3OvLxe9n9S,No,No,No,,,,
3Nq9KRcvx5,No,No,No,,,,
3MEV3aIDDq,No,No,No,,,,
3LdaPmAnji,No,No,No,,,,
3LIUMrCKrv,No,No,No,,,,
3JP1Jsng4G,No,No,No,,,,
3JBKnkUACW,No,No,No,,,,
3I1A9xAI8S,No,No,No,,,,
3FNrGv5MKb,No,No,No,,,,
3F1qEXWKFE,No,No,No,No,,,
3ErwybEDgt,No,No,No,,,,
3EcjsgPq74,No,No,No,No,,,
3CIQIYNGlp,No,No,No,,,,
3AxESAk0Re,No,No,No,,,,
38k1q1yyCe,No,No,No,No,,,
377w7agYKC,No,No,No,,,,
33aJCNQV1C,No,No,No,,,,
30kbnyD9hF,No,No,No,,,,
2z9o8bMQNd,No,No,No,,,,
2z4s0W375H,No,No,No,,,,
2wFVkTDGOZ,No,No,No,No,,,
2qKRa94sow,No,No,No,,,,
2prcotJejU,No,No,No,No,,,
2mxzS2Xv2e,No,No,No,,,,
2lI1pVL6aj,No,No,No,,,,
2kSufHoYEi,No,No,No,,,,
2jibzAXJzH,No,No,No,,,,
2hYi3mXxqf,No,No,No,,,,
2c3u5YDUUy,No,No,No,,,,
2bBIY12n43,No,No,No,,,,
2b7aSGxb6M,No,No,No,,,,
2anfut5geh,No,No,No,,,,
2YEY9SPVEA,No,No,No,,,,
2XDbDwNlTn,No,No,No,,,,
2X5RXTOsLU,No,No,No,,,,
2WZ4Wp1OSo,No,No,No,,,,
2UJvVc8gnP,No,No,No,,,,
2U9hDBaOCn,No,No,No,,,,
2TtN6DqjWa,No,No,No,,,,
2Rdfdri2oT,No,No,No,,,,
2O39az85g6,No,No,No,No,,,
2MiTZxLFA9,No,No,No,,,,
2MXXycs2T6,No,No,No,,,,
2MDPYm3FPl,No,No,No,,,,
2KTvN4Edvl,No,No,No,,,,
2IfYI3dkX7,No,No,No,,,,
2FDty4mLqP,No,No,No,,,,
2AF1OrD7Y1,No,No,No,,,,
27HNeESZQF,No,No,No,No,,,
266rF9DyWk,No,No,No,,,,
219K9bcUgC,No,No,No,,,,
1tZxE1WPKz,No,No,No,,,,
1qJgZUAc8j,No,No,No,No,,,
1pxxAJwBXj,No,No,No,,,,
1mGD6ZLTwv,No,No,No,,,,
1kmIDTfQ4N,No,No,No,,,,
1iQMzgmKeD,No,No,No,,,,
1gUUznQgVC,No,No,No,,,,
1faXw8rfeq,No,No,No,,,,
1cKjvlvR7Z,No,No,No,,,,
1Xht3SKAoY,No,No,No,No,,,
1WJoJPXwiG,Yes,No,No,,,,
1VsVZm4DLg,No,No,No,,,,
1UCopEeGz7,No,No,No,,,,
1Sn1dpNaP3,No,No,No,No,,,
1RVUxlrFJZ,No,No,No,No,,,
1PXPP9Gzgc,No,No,No,,,,
1N5Ia3KLX8,No,No,No,,,,
1IRFq6qdke,No,No,No,,,,
1CaBi9kEng,No,No,No,,,,
1BMj6opwbj,No,No,No,Yes,,,
19uudhc1s8,No,No,No,,,,
19sGqVUxQw,No,No,No,,,,
18skb5S2Gv,No,No,No,,,,
16ZOs6YPDT,No,No,Yes,,,,
14WRhMNq7H,No,No,No,,,,
10iYooV68H,No,No,No,,,,
106xRbVC4k,No,No,No,,,,
0u3O7Ju21x,No,No,No,,,,
0tEed0ZiFX,No,No,No,,,,
0sDieI5GJh,No,No,No,,,,
0n92zm014A,No,No,No,,,,
0lE7w8RJDw,No,No,No,,,,
0kseDcA5Nm,No,No,No,,,,
0juZSwZLA4,No,No,No,,,,
0isMLQIUpQ,No,No,No,,,,
0ii51brFyn,No,No,No,,,,
0iRgUfkwp3,No,No,No,,,,
0hyn6MJmnP,No,No,No,,,,
0hTPJBnncc,No,No,No,No,,,
0eWQVWvPgu,No,No,No,,,,
0duz9dhwRc,No,No,No,,,,
0bderX6zwr,No,No,No,No,,,
0b2chPXfVG,No,No,No,,,,
0aiFUPYan3,No,No,No,,,,
0W2aSP6y3x,No,No,No,No,,,
0VQImEvjPJ,No,No,No,,,,
0ULLuIRdcu,No,No,No,,,,
0SIyWZEOmJ,No,No,No,,,,
0SF6Kr1lrx,No,No,No,,,,
0Rdp7a3y2H,No,No,No,,,,
0OtGfwj8eB,No,No,No,,,,
0ODPaEbHxG,No,No,No,,,,
0M2m9GUTLN,No,No,No,,,,
0LXEvcD3dB,No,No,No,,,,
0KYSlQdMu6,No,No,No,No,,,
0JepdeBcDk,No,No,No,,,,
